ID,app_ID,Call,Service_Type,Market,State,transmitter_lat,transmitter_lon,avg.dist,xFormat,Format,SEPT.16,OCT.16,NOV.16,DEC.16,Share_Change,Christmas
BMLH-20020621AAR,615030,KKHJ,FM,NA,AS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20050517ACN,1080932,KKHK,FM,NA,CA,36.55246,-121.78912,26160.16,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20160217AAE,1721357,KKHQ,FM,NA,IA,42.6824,-91.88072,71692.77,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20020819ABG,609875,KKHR,FM,NA,TX,32.47624,-99.70648,35383.73,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20111020ACS,1450753,KKHT,FM,NA,TX,30.0516,-94.52714,91695.78,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19990505KA,284796,KKIA,FM,NA,IA,42.48971,-95.29472,38811.92,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20080821ABU,1237105,KKID,FM,NA,MO,37.72921,-91.4732,39270.73,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20040903ABJ,1009272,KKIK,FM,NA,AR,36.25618,-91.92321,39026.93,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20000410ABA,496075,KKIM,FM,NA,NA,36.08919,-106.02863,62131.2,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19960911KA,232027,KKIN,FM,NA,MN,46.68829,-93.59968,38152.3,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-19900130KA,144451,KKIQ,FM,San Fransisco,CA,37.59493,-121.66273,32501.42,NA,Adult Contemporary,NA,0.7,0.7,0.8,0.1,FALSE
BMLH-20140812AAO,1646371,KKIS,FM,NA,AK,60.52332,-151.05861,29265,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20151221CQU,1714274,KKIT,FM,NA,NM,36.39,-105.5869,18349.09,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19900622KC,149760,KKIX,FM,NA,AR,36.02147,-94.21798,57449.65,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20151006AAG,1691211,KKJA,FM,NA,OR,44.4379,-120.95503,48115.56,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20130625AAN,1559798,KKJD,FM,NA,CA,33.24421,-116.37585,6627.4,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19970324KG,243006,KKJG,FM,NA,CA,35.36108,-120.65684,62738.93,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20120320AFU,1492554,KKJJ,FM,NA,AR,36.38165,-92.93542,17856.82,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20060612AAG,1133325,KKJK,FM,NA,NE,40.81585,-98.77202,62637.51,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19960510KA,224627,KKJM,FM,NA,MN,45.63858,-94.37333,38754.91,Holiday (Christian Contemporary),NA,NA,NA,NA,NA,NA,TRUE
BLH-20000509AAQ,497995,KKJO,FM,NA,MO,39.70972,-95.04275,72277.52,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19840810DA,71724,KKJQ,FM,NA,KS,37.78002,-100.46043,67798.93,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20150609AAP,1680068,KKJT,FM,NA,TX,30.49158,-99.78896,7172.05,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLED-20050207AAJ,1045212,KKJZ,FM,Los Angeles,CA,33.79946,-118.16285,39929.25,NA,Jazz,NA,0.6,0.6,0.8,0.2,FALSE
BLH-20080130API,1225968,KKKJ,FM,NA,OR,42.2232,-121.81834,48279.9,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20160325AAB,1724901,KKLA,FM,Los Angeles,CA,34.22389,-118.06312,67481.07,NA,Religious,NA,0.1,0.1,0.2,0.1,FALSE
BLED-20140925AFV,1652264,KKLB,FM,NA,NM,33.4043,-105.7824,45172.86,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20150826ABC,1686378,KKLC,FM,NA,CA,40.90627,-121.8286,68222.34,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20100428AEO,1364315,KKLD,FM,NA,AZ,34.68669,-112.11794,80714.77,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20051004ADB,1090532,KKLG,FM,NA,IA,41.69249,-93.01047,12455.16,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20140305ACR,1626899,KKLH,FM,NA,MO,37.20588,-92.90573,51342.36,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19901205KE,155272,KKLI,FM,NA,CO,38.74471,-104.86331,37126.94,Holiday (Adult Contemporary),NA,NA,NA,NA,NA,NA,TRUE
BLED-20080509ADE,1246055,KKLJ,FM,NA,OR,42.06792,-121.9714,19715.86,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20131115ALD,1595368,KKLM,FM,NA,TX,27.74169,-97.60277,50372.11,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20000824AAA,511614,KKLN,FM,NA,MN,45.0733,-94.75555,27865.23,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20060519ACL,1130692,KKLP,FM,NA,OR,43.5804,-121.57141,17862.15,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20051012ADA,1091789,KKLQ,FM,NA,ND,47.14525,-96.97203,41237.04,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19890907KC,132834,KKLR,FM,NA,MO,36.76283,-90.43428,67485.15,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20000410ABM,496745,KKLS,FM,NA,SD,43.72942,-97.08756,71787.56,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20060901ACO,1147107,KKLT,FM,NA,AR,33.39346,-93.85963,45063.64,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20120814AAJ,1511617,KKLU,FM,NA,TX,33.52592,-101.86905,47508.39,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20140122AAI,1621074,KKLV,FM,NA,UT,40.65967,-112.20217,88323.92,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20040204ABY,975744,KKLW,FM,NA,MN,45.19774,-94.94973,16411.85,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20120221ABM,1488362,KKLX,FM,NA,WY,44.05929,-107.85417,56136.88,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20100426ADT,1407149,KKLY,FM,NA,TX,31.79511,-106.48138,29753.13,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20111201LCE,1459077,KKLZ,FM,Las Vegas,NV,36.00803,-115.00638,77834.69,NA,Classic Hits,6.7,6.4,7.2,NA,NA,FALSE
BLH-19781206AE,6631,KKMA,FM,NA,IA,42.48222,-96.25864,67722.39,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19951005KA,215028,KKMG,FM,NA,CO,38.74527,-104.86192,66998.11,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19990122KE,280162,KKMI,FM,NA,IA,40.81976,-91.11737,26085.13,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19980717KH,271074,KKMJ,FM,Austin,TX,30.32326,-97.79973,72549.57,Holiday (Adult Contemporary),Adult Contemporary,5.1,5.1,5.6,NA,NA,TRUE
BLH-19980717KH,271074,KKMJ,FM,Austin,TX,30.32326,-97.79973,72549.57,Holiday (Adult Contemporary),Urban Adult Contemporary,2.9,3.5,3.3,NA,NA,TRUE
BMLH-20151105AAG,1689588,KKMK,FM,NA,SD,44.04693,-103.24629,53368.25,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20130227AHV,1541825,KKML,FM,NA,LA,32.5321,-93.27017,10448.75,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19970102KC,238709,KKMR,FM,NA,AZ,32.8345,-111.63818,27348.5,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19811103AN,35586,KKMT,FM,NA,MT,47.77355,-114.26873,88422.5,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20040809AAC,1006847,KKMV,FM,NA,ID,42.33491,-113.60501,70732.53,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-19930604KA,187022,KKMX,FM,NA,OR,43.00345,-123.3584,47841.98,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20110118ABP,1414289,KKMY,FM,NA,TX,30.15577,-93.98629,66643.1,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19910328KA,158632,KKND,FM,NA,LA,29.95409,-89.94951,35471.08,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20060324AAC,1121094,KKNG,FM,NA,OK,35.17729,-97.60309,28021.17,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20120314ACN,1491692,KKNI,FM,NA,AK,60.48813,-150.74744,25794.18,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20101221ABS,1412593,KKNL,FM,NA,NE,42.88945,-100.55458,10315.15,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20080417AAS,1243429,KKNM,FM,NA,TX,34.68812,-102.94856,45484.22,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-19870227PC,98346,KKNN,FM,NA,CO,38.87776,-108.22563,62637.01,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20060202ABA,1111944,KKNU,FM,NA,OR,44.00096,-123.1137,77701.46,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20070328AGZ,1180230,KKOA,FM,NA,HI,19.71863,-155.45361,49665.39,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19841011BY,73205,KKOB,FM,NA,NM,35.21171,-106.4503,91219.5,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-7852,6993,KKOK,FM,NA,MN,45.60302,-95.88755,51719.7,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19920828KG,176527,KKOL,FM,NA,HI,21.39434,-158.09753,62334.62,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLED-20160725ABV,1729221,KKOO,FM,NA,NA,44.016,-116.40514,82993.25,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19910822KC,164126,KKOT,FM,NA,NE,41.54112,-97.67949,71956.97,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19891207KA,136758,KKOW,FM,NA,KS,37.31228,-94.81635,69977.24,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20070405ABB,1180597,KKOY,FM,NA,KS,37.59977,-95.65304,39364.74,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-19970905KA,252860,KKOZ,FM,NA,MO,36.93006,-92.65545,26807.36,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19990311KE,282696,KKPK,FM,NA,CO,38.74555,-104.86219,67632.57,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20010426AAK,618350,KKPL,FM,NA,WY,40.98943,-105.06358,46805.09,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20050203AED,1040482,KKPN,FM,NA,TX,27.86753,-97.21888,49859.88,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19870106KA,96643,KKPR,FM,NA,NE,40.81474,-98.77035,62140.64,NA,NA,NA,NA,NA,NA,NA,FALSE
BPH-20131211AAE,1641892,KKPS,FM,NA,TX,26.14924,-97.82194,83607.02,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19911018KN,165958,KKPT,FM,NA,AR,34.79898,-92.49571,85700.81,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19930927KA,190297,KKQQ,FM,NA,SD,44.25025,-96.95645,30166.34,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20060223AAF,1113610,KKQX,FM,NA,MT,45.63771,-111.26884,40284.65,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19980508KD,266761,KKQY,FM,NA,KS,39.02084,-99.47039,71952.51,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20000619AEM,503133,KKRB,FM,NA,OR,42.2232,-121.81834,56513.12,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19931012KC,190814,KKRC,FM,NA,MN,44.85662,-95.62974,26195.08,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20150302ABO,1672285,KKRD,FM,NA,OK,36.3967,-97.87756,11592.77,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20121109ABL,1522696,KKRE,FM,NA,OK,34.60951,-99.84954,25681.35,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20151203AGY,1705391,KKRF,FM,NA,IA,41.4611,-94.48969,36377.52,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20080516ABW,1246467,KKRG,FM,NA,NM,35.7803,-106.5267,85504.97,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20140131AGP,1623347,KKRH,FM,NA,ID,45.86322,-116.12375,49276.96,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20020614AAP,604169,KKRI,FM,NA,OK,35.22509,-94.30132,38412.94,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20140218AEE,1625733,KKRK,FM,NA,MT,46.82494,-111.70442,51370,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20050729AGE,1074885,KKRL,FM,NA,IA,42.04915,-94.88443,47483.78,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20101215AAB,1410982,KKRN,FM,NA,CA,40.90627,-121.8286,30029.52,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLED-20001109ABP,537223,KKRO,FM,NA,CA,40.3446,-121.94777,51027.3,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20080521AAF,1246863,KKRQ,FM,NA,IA,41.75724,-91.52545,59222.03,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20080822AAC,1263232,KKRR,FM,NA,WY,42.74052,-106.36003,30638.88,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLED-20101210ACW,1411622,KKRS,FM,NA,WA,47.5871,-117.89162,38828.33,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20020205AAA,593775,KKRV,FM,NA,WA,47.47874,-120.21479,42179.95,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20011214AAE,590021,KKRZ,FM,NA,OR,45.52234,-122.74704,82843.1,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20140808AAG,1646620,KKSD,FM,NA,SD,45.17496,-96.98757,69071.54,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19901127KC,154662,KKSI,FM,NA,IA,41.13251,-92.70353,51306.98,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20160608HTG,1730868,KKSP,FM,NA,AR,34.7437,-92.31876,36486.22,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19811222AI,37436,KKSR,FM,NA,WA,45.9843,-118.16995,66146.84,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19850926KA,82197,KKSS,FM,NA,NM,35.78058,-106.52698,85622.81,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20060421ABN,1133259,KKST,FM,NA,LA,31.03325,-92.50236,66150.13,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19871119KC,106871,KKSW,FM,NA,KS,39.03917,-95.44998,66916.52,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20050908ACY,1082648,KKSY,FM,NA,IA,42.02778,-91.64046,58801.63,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20021115ACY,618533,KKTC,FM,NA,NM,36.55837,-105.19445,40325.72,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19970902KB,252718,KKTO,FM,NA,CA,39.31046,-119.88463,88773.83,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20080211AEB,1240924,KKTR,FM,NA,MO,40.17781,-92.57797,18409.59,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20141028AAZ,1656132,KKTS,FM,NA,WY,42.7283,-105.52999,24411.59,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20110330AAZ,1421630,KKTU,FM,NA,NV,39.49047,-118.81988,24685.77,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20020124ACA,592742,KKTX,FM,NA,TX,32.37071,-94.93911,51805.85,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20090424ABG,1421771,KKTY,FM,NA,WY,42.77025,-105.22303,56765.7,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20040618AAF,999191,KKTZ,FM,NA,AR,36.48701,-92.49433,72112.54,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20071217AAZ,1221320,KKUA,FM,NA,HI,20.65681,-156.36107,65484.16,NA,NA,NA,NA,NA,NA,NA,FALSE
BNPH-20130722AAB,1618676,KKUJ,FM,NA,OR,44.86154,-119.42638,24346.86,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19831114AD,63026,KKUP,FM,NA,CA,37.11106,-121.8444,33902.96,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20150528AGK,1679220,KKUS,FM,NA,TX,32.49236,-95.48107,52514.41,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20021210ABQ,620375,KKUU,FM,NA,CA,33.87085,-116.22778,38113.86,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20160412ADC,1726326,KKVC,FM,NA,CO,39.64971,-107.05894,5643.22,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20031119AII,704483,KKVM,FM,NA,CO,39.63471,-106.44697,62799.28,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20060404ABP,1124509,KKVO,FM,NA,OK,34.97756,-99.41009,40184.74,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20070911ADB,1204077,KKVR,FM,NA,TX,30.04104,-99.17226,25955.2,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20061025ADV,1165301,KKVT,FM,NA,CO,39.06647,-108.74536,65125.78,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20140113ADJ,1620515,KKVU,FM,NA,MT,46.80159,-113.97372,66886.52,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20081029ADY,1275694,KKWB,FM,NA,MN,47.73912,-94.68637,48800.79,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19980219KB,262629,KKWD,FM,NA,OK,35.49811,-97.61976,28401.49,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20110805ABJ,1437955,KKWE,FM,NA,MN,46.8994,-95.52087,44792.94,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20081120AFT,1135885,KKWF,FM,Seattle,WA,47.50371,-121.97595,77505.93,NA,Country,NA,3.2,3,2.8,-0.2,FALSE
BLH-19950414KB,208180,KKWK,FM,NA,MO,39.95778,-94.1155,50913.64,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19890830KB,132635,KKWQ,FM,NA,MN,48.82804,-95.38802,56779.95,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20020411AAE,593032,KKWS,FM,NA,MN,46.59968,-94.90141,59796.61,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20151023AIY,1694734,KKWV,FM,NA,TX,27.86753,-97.21888,32632.3,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20160603ADG,1730363,KKWZ,FM,NA,ND,48.35417,-99.99263,18821.37,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19961009KC,234100,KKXK,FM,NA,CO,38.33777,-107.64034,85860.73,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19980518KC,267102,KKXL,FM,NA,ND,47.96442,-97.0298,52531.28,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20050818ABS,1080414,KKXS,FM,NA,CA,40.48821,-121.90055,32100.16,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20140903AFT,1648244,KKXT,FM,Dallas,TX,32.58402,-96.96362,73414.09,NA,Album Adult Alternative,NA,0.9,0.8,0.9,0.1,FALSE
BLH-20031113AHZ,700534,KKXX,FM,NA,CA,35.47246,-119.02871,24928.66,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19821201AN,49942,KKYA,FM,NA,SD,42.73028,-97.40395,57928.76,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19940505KA,199007,KKYC,FM,NA,NM,34.40869,-103.188,27395.77,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19990419KA,283997,KKYN,FM,NA,TX,34.26312,-101.67545,45251.22,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19891218KD,137982,KKYR,FM,NA,TX,33.43012,-94.08575,56549.88,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19891113KC,135316,KKYS,FM,NA,TX,30.71658,-96.37246,42283.95,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20011002AAS,583339,KKYY,FM,NA,IA,42.35694,-96.13419,50822.68,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19941005KC,203026,KKYZ,FM,NA,AZ,31.56648,-110.23314,22403.08,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20001220AAT,542888,KKZQ,FM,NA,CA,35.07497,-118.36953,19085.79,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20100517AAK,1366819,KKZU,FM,NA,OK,35.37033,-99.62815,50542.5,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-19990302KA,282402,KKZX,FM,NA,WA,47.59295,-117.29715,85157.59,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19990507KC,284889,KKZY,FM,NA,MN,47.36995,-94.88195,54086.8,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-19971023KB,255874,KLAA,FM,NA,LA,31.42768,-92.40514,50793.27,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20140514AAT,1636543,KLAB,FM,NA,AR,36.19119,-94.56661,33693.67,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20111103AIE,1456831,KLAD,FM,NA,OR,42.09709,-121.63416,88432.45,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLED-20131107AGU,1585820,KLAG,FM,NA,NM,32.82981,-105.88665,36023.6,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20060523ADU,1128678,KLAI,FM,NA,CA,39.69377,-123.57974,43187.35,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20060124AFV,1109817,KLAK,FM,NA,TX,33.47511,-96.4461,52142.97,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20050215ABI,1046641,KLAL,FM,NA,AR,34.60954,-92.23737,65738.8,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20130219ACU,1550414,KLAN,FM,NA,MT,48.09502,-106.61949,24729.72,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20100611AFM,1372115,KLAP,FM,NA,NV,40.65157,-119.35491,6021.22,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-7759,292833,KLAQ,FM,NA,TX,31.7965,-106.48249,59775.62,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20100624AMR,1379071,KLAW,FM,NA,OK,34.5498,-98.5395,59904.15,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19971231KC,259947,KLAX,FM,Los Angeles,CA,34.16362,-118.19646,51418.47,NA,Mexican Regional,NA,2.1,2.3,2,-0.3,FALSE
BLH-19890619KC,130192,KLAZ,FM,NA,AR,34.37231,-93.04768,69669.62,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20071001BXZ,1206892,KLBB,FM,NA,TX,33.50231,-101.87267,65757.98,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20110628ABJ,1433246,KLBC,FM,NA,OK,34.03676,-96.42721,37863.74,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20100222AAM,1357575,KLBD,FM,NA,TX,27.28921,-98.12334,8018.28,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20090924ABD,1334998,KLBF,FM,NA,ND,46.58999,-100.79652,32265.93,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20070405ABS,1180360,KLBJ,FM,Austin,TX,30.31021,-97.79278,73936.41,NA,Classic Rock,4.7,4.7,4.5,NA,NA,FALSE
BLH-20100402AAF,1362088,KLBL,FM,NA,AR,34.44898,-93.26658,27225.9,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20010802AAU,575974,KLBN,FM,NA,CA,37.07273,-119.43235,47603.24,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19940318KH,196021,KLBQ,FM,NA,AR,33.20846,-92.68794,32285.34,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20051012ADB,1091484,KLBR,FM,NA,OR,44.04678,-121.5317,34423.82,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20160511ABH,1726748,KLBT,FM,NA,TX,29.91466,-94.28519,37281.04,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20091125AGM,1353684,KLBV,FM,NA,CO,40.45109,-106.75227,46155.9,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20070927AIK,1207003,KLBZ,FM,NA,MT,45.95687,-111.37052,33615.87,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-19980116KC,260493,KLCA,FM,NA,CA,39.31046,-119.88463,69126.31,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19900313KB,145865,KLCC,FM,NA,OR,44.00124,-123.11453,72336.02,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19811023AJ,35367,KLCD,FM,NA,IA,43.31553,-91.78849,7598.05,NA,NA,NA,NA,NA,NA,NA,FALSE
BMLH-20030825ANI,681016,KLCE,FM,NA,ID,43.50074,-112.66277,84747.27,Holiday (Adult Contemporary),NA,NA,NA,NA,NA,NA,TRUE
BLED-20131030ADG,1625379,KLCF,FM,NA,NM,32.96952,-107.22641,35535.9,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20011212AAQ,589918,KLCH,FM,NA,MN,44.48747,-92.23212,20166.22,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20010710AAW,573271,KLCI,FM,NA,MN,45.23885,-93.68747,39193.62,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20121126ASY,1526208,KLCJ,FM,NA,LA,29.8155,-93.11571,7734.11,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20060824AEB,1145998,KLCK,FM,NA,NA,47.50463,-121.96884,85548.52,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20080522ABF,1245711,KLCM,FM,NA,MT,47.07108,-109.40963,15792.34,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20000329ABI,495134,KLCO,FM,NA,OR,44.7565,-124.04845,38553.4,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20080606AAS,1249283,KLCQ,FM,NA,CO,37.26195,-107.90729,29877.61,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20160506ABM,1732923,KLCR,FM,NA,OR,42.20488,-120.3284,24540.13,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-19980519KA,267212,KLCU,FM,NA,OK,34.20287,-97.15363,32128.41,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20090622AAF,1317285,KLCV,FM,NA,NE,40.78611,-96.3864,54841.13,NA,NA,NA,NA,NA,NA,NA,FALSE
BLED-20150105AAN,1666734,KLCX,FM,NA,CO,37.94445,-104.99943,61399.74,NA,NA,NA,NA,NA,NA,NA,FALSE
BLH-20051018ACV,1092713,KLCY,FM,NA,UT,40.53774,-109.69987,38237.49,NA,NA,NA,NA,NA,NA,NA,FALSE
